,SourceFile,Directory,Date,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score
548,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0239.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0239.JPG,1,RBBY,0,,1,4
549,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0247.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0247.JPG,1,RGGL,0,,1,5
550,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0287.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0287.JPG,1,RWBG,0,,1,5
551,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0354.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0354.JPG,1,RBBL,0,,1,3
552,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0520.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0520.JPG,1,RBBL,0,,1,3
553,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0534.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0534.JPG,1,RYBB,1,,1,6
554,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30/IMG_0535.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_10 Dot ob hatch nest 30,10/11/2021,IMG_0535.JPG,1,RLYL,1,FLAG ON RIGHT,1,5
555,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0550.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0550.JPG,1,RRLY,0,,1,5
556,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0555.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0555.JPG,1,RRGO,0,,1,6
557,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0556.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0556.JPG,1,RRBG,0,,1,5
558,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0566.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0566.JPG,1,RRBG,0,,1,5
559,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0570.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0570.JPG,1,RGGL,0,,1,5
560,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0578.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0578.JPG,1,RBBR,0,,1,6
561,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0581.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0581.JPG,1,RBBR,0,,1,6
562,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0606.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0606.JPG,1,RBLY,1,,1,4
563,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0608.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0608.JPG,1,RBLY,1,,1,4
564,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0609.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0609.JPG,1,RLBY,1,,1,5
565,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0620.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0620.JPG,1,RWWB,0,,1,5
566,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0634.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0634.JPG,1,RBBL,0,,1,3
569,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0662.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0662.JPG,1,RRRB,0,,1,5
570,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0675.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0675.JPG,1,RROO,0,,1,5
571,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0679.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0679.JPG,1,RROO,0,,1,5
572,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0689.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0689.JPG,1,RBRL,0,,1,5
567,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0652.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0652.JPG,1,RLYR,0,METAL ON LEFT,0,
568,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob/IMG_0653.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_11 Dot ob,11/11/2021,IMG_0653.JPG,1,RLYR,0,METAL ON LEFT,0,
573,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0740.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0740.JPG,1,RLYR,0,METAL ON LEFT,1,4
576,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0765.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0765.JPG,1,RROO,0,,1,5
577,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0768.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0768.JPG,1,RRRB,0,,1,5
578,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0780.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0780.JPG,1,RRWW,0,,1,6
579,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0782.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0782.JPG,1,RRWW,0,,1,6
580,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0795.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0795.JPG,1,RWLG,0,,1,5
574,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0741.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0741.JPG,1,RRRB,0,,0,
575,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40/IMG_0756.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_12 Dot ob new nest 40,12/11/2021,IMG_0756.JPG,1,RRRB,0,,0,
581,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_16 Godwits, Gooch dots, and dog chase/IMG_0888.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_16 Godwits, Gooch dots, and dog chase",16/11/2021,IMG_0888.JPG,1,RRBG,0,,1,5
582,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_16 Godwits, Gooch dots, and dog chase/IMG_0898.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_16 Godwits, Gooch dots, and dog chase",16/11/2021,IMG_0898.JPG,1,RRBG,0,,1,5
583,"E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_16 Godwits, Gooch dots, and dog chase/IMG_0931.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_16 Godwits, Gooch dots, and dog chase",16/11/2021,IMG_0931.JPG,1,RRLY,0,,0,
584,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_0991.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_0991.JPG,1,RLYR,0,METAL ON LEFT,1,4
585,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1022.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1022.JPG,1,RBRL,0,,1,5
586,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1024.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1024.JPG,1,RRRB,0,,1,5
587,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1032.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1032.JPG,1,RRWW,0,,1,5
588,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1050.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1050.JPG,1,RRRB,0,,1,5
589,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1080.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1080.JPG,1,RYBB,1,,1,6
591,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1109.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1109.JPG,1,RWLY,0,,1,5
592,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1132.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1132.JPG,1,RRRB,0,,1,5
593,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1178.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1178.JPG,1,RWLG,0,,1,5
594,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1187.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1187.JPG,1,RWLG,0,,1,5
590,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls/IMG_1088.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_17 Dotterel ob Hatch 32 Gooch gulls,17/11/2021,IMG_1088.JPG,1,RRBB,0,,0,
601,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1327.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1327.JPG,1,RBBY,0,,0,
602,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1328.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1328.JPG,1,RBBY,0,,0,
595,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1244.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1244.JPG,1,RWLG,0,,1,5
596,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1270.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1270.JPG,1,RBBO,0,,1,4
597,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1275.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1275.JPG,1,RBBO,0,,1,4
598,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1311.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1311.JPG,1,RYLR,0,,1,4
599,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1319.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1319.JPG,1,RRRB,0,,1,5
600,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1325.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1325.JPG,1,RRWY,0,,1,6
603,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1332.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1332.JPG,1,RRWY,0,,1,6
604,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1336.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1336.JPG,1,RBBY,0,,1,4
608,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1393.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1393.JPG,1,RBRL,0,,1,5
609,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1409.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1409.JPG,1,RRRB,0,,1,5
610,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1414.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1414.JPG,1,RROO,0,,1,5
607,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1392.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1392.JPG,1,RRWW,0,,0,
605,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1346.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1346.JPG,1,RWLY,0,,0,
606,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho/IMG_1356.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_18 Dob Ob New nests poho,18/11/2021,IMG_1356.JPG,1,RWLY,0,Delete ,0,
611,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1423.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1423.JPG,1,RWBB,0,,1,4
612,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1424.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1424.JPG,1,RWBB,0,,1,4
613,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1435.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1435.JPG,1,RLYY,0,,1,5
614,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1437.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1437.JPG,1,RBRL,0,,1,5
615,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1440.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1440.JPG,1,RRGO,0,,1,6
616,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1445.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1445.JPG,1,RRBG,0,,1,5
617,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1469.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1469.JPG,1,RRLY,0,,1,5
618,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1481.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1481.JPG,1,RRGO,0,,1,6
619,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1505.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1505.JPG,1,RRLY,0,,1,5
620,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1529.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1529.JPG,1,RLYY,0,,1,5
621,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em/IMG_1599.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_19 Dot obs with Em,19/11/2021,IMG_1599.JPG,1,RRBG,0,,1,5
622,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1702.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1702.JPG,1,RWWG,0,,1,6
623,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1731.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1731.JPG,1,RRBY,0,,1,6
624,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1738.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1738.JPG,1,RWWG,0,,1,6
625,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1796.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1796.JPG,1,RWRR,0,,1,5
626,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1797.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1797.JPG,1,RRGB,0,,1,6
627,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1831.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1831.JPG,1,RBBR,0,,1,6
628,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1843.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1843.JPG,1,RBBR,0,,1,6
629,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1864.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1864.JPG,1,RBLY,1,,1,4
630,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1868.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1868.JPG,1,RBLY,1,,1,4
631,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1900.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1900.JPG,1,RBLY,1,,1,4
632,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_1906.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_1906.JPG,1,RLBY,1,,1,5
633,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2017.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2017.JPG,1,RROO,0,,1,4
634,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2096.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2096.JPG,1,RROO,0,,1,4
635,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2097.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2097.JPG,1,RLYY,0,,1,5
637,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2139.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2139.JPG,1,RBRL,0,,1,5
638,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2156.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2156.JPG,1,RBBY,0,,1,4
639,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2228.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2228.JPG,1,RRLY,0,,1,5
636,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process/IMG_2116.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_20 Dot ob still to process,20/11/2021,IMG_2116.JPG,1,RRWW,0,,0,
640,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_21 Gooch/IMG_2251.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_21 Gooch,21/11/2021,IMG_2251.JPG,1,RRBG,0,,1,5
649,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2424.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2424.JPG,1,RBBO,0,,0,
651,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2428.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2428.JPG,1,RBBO,0,,0,
641,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2264.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2264.JPG,1,RRGO,0,,1,5
642,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2336.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2336.JPG,1,RWLG,0,,1,5
643,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest/IMG_2350.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/November_2021/2021_11_22 Ob and sleeping with nest,22/11/2021,IMG_2350.JPG,1,RWLG,0,,1,5
